Key,Source,Context,Changes,English,Russian
startQuest2Offer,Quest,Quest Info,,"[FF6666]Chapter 1. Self-healing[-]\nYou woke up and found a piece of paper with a message next to you. You don't remember who left it or when. Here's the first part of the message:\n\n«If you woke up and are reading this, it means you are not so easy to kill. I found you yesterday before sunset but there was no way to help. Judging by the external object sticking out of your leg, I was not sure that you would survive until the morning. But still, if you were able to, I left a couple of bandages next to you if you try to get that thing out...» [DECEA3]- Wild[-]","[FF6666]Глава 1. Самолечение[-]\nВы очнулись и нашли возле себя нашли клочек бумаги с сообщением. Кем и когда оно было оставлено вы не помните. Вот первая часть сообщения:\n\n«Если ты очнулся и читаешь это, значит тебя не так просто убить. Я нашел тебя вчера перед закатом но помочь не было возможности. Судя по внешнему предмету, торчавшему у тебя из ноги, я не был уверен что ты доживешь до утра. Но всеже если ты смог, я оставил пару бинтов рядом с тобой если ты попробуешь достать ту штуку...» [DECEA3]- Дикий[-]"

startQuest3_statement,Quest,Quest Info,,Look around and kill the offender,Осмотритесь и убейте обидчика
startQuest3_subtitle,Quest,Quest Info,,Look around and kill the offender,Осмотритесь и убейте обидчика
startQuest3Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 2[-],[DECEA3]Квест[-] Выживание [FF6666]Глава 2[-]
startQuest3Offer,Quest,Quest Info,,"[FF6666]Chapter 2. The Offender[-]\nHere's the second part of the message:\n\n«When I was examining you, I heard some movement nearby, I'm not sure that this creature will abandon its prey. However, it apparently doesn't have the strength to attack. In any case, you have some time to recover. Try to patch yourself up before looking for her...» [DECEA3]- Wild[-]","[FF6666]Глава 2. Обидчик[-]\nВот вторая часть сообщения:\n\n«Когда я тебя осматривал, неподалеку слышал какие-то движение, не уверен что эта тварь бросит свою добычу. Однако и напасть по всей видимости у нет сил. В любом случае у тебя есть какое время прийти в себя. Постарайся подлатать себя перед тем как ее искать...» [DECEA3]- Дикий[-]"

startQuest4_statement,Quest,Quest Info,,Get a bonus from the trader,Получите бонус у торговца
startQuest4_subtitle,Quest,Quest Info,,Get a bonus from the trader,Получите бонус у торговца
startQuest4Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 3[-],[DECEA3]Квест[-] Выживание [FF6666]Глава 3[-]
startQuest4Offer,Quest,Quest Info,,"[FF6666]Chapter 3. A Nice Bonus[-]\nHere's the last part of the message:\n\n«If you manage to get out, try to get to any trader. They all know me and will be able to give you supplies for the first time. Say that it is from me.» [DECEA3]- Wild[-]","[FF6666]Глава 3. Приятный бонус[-]\nВот последняя часть сообщения:\n\n«Если тебе удасться выкарабкаться постарайся добраться до любого торговца. Они все меня знают и смогут дать тебе припасы на первое время. Скажи что от меня.» [DECEA3]- Дикий[-]"

startQuest5Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 4[-],[DECEA3]Квест[-] Выживание [FF6666]Глава 4[-]
startQuest5Offer,Quest,Quest Info,,"[FF6666]Chapter 4. Better Than Just Pipes[-]\n\n«If you're interested in a more powerful weapon, I have a task for you. Send to the coordinates and clear out a small location. Just be careful, there might be a lot of zombies there. You can choose the one you like from the trader.» [DECEA3]- Wild[-]","[FF6666]Глава 4. Лушче чем просто трубки[-]\n\n«Если тебя заинтересует оружие посильнее, у меня есть для тебя задание. Отправляй по координатам и зачисти небольшую локацию. Только осторожно, там может быть много зомби. У торговца ты сможешь выбрать понравившийся экзепляр.» [DECEA3]- Дикий[-]"

startQuest6Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 5[-],[DECEA3]Квест[-] Выживание [FF6666]Глава 5[-]
startQuest6Offer,Quest,Quest Info,,"[FF6666]Chapter 5. Better guns[-]\n\n«If you're interested in a more powerful weapon, I have a task for you. Send to the coordinates and clear out a medium location. Just be careful, there might be a lot of zombies there. You can choose the one you like from the trader.» [DECEA3]- Wild[-]","[FF6666]Глава 5. Пушки получше[-]\n\n«Если тебя заинтересует оружие посильнее, у меня есть для тебя задание. Отправляй по координатам и зачисти средняя локацию. Только осторожно, там может быть много зомби. У торговца ты сможешь выбрать понравившийся экзепляр.» [DECEA3]- Дикий[-]"

startQuest7Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 6[-],[DECEA3]Квест[-] Выживание [FF6666]Глава 6[-]
startQuest7Offer,Quest,Quest Info,,"[FF6666]Chapter 6. Firearm power[-]\n\n«If you are interested in a powerful weapon, I have a task for you. Send to the coordinates and clear a large location. Just be careful, there may be a lot of zombies there. You can choose the one you like from the trader.» [DECEA3]- Wild[-]","[FF6666]Глава 6. Огнестрельная мощь[-]\n\n«Если тебя заинтересует мощное оружие, у меня есть для тебя задание. Отправляй по координатам и зачисти большую локацию. Только осторожно, там может быть много зомби. У торговца ты сможешь выбрать понравившийся экзепляр.» [DECEA3]- Дикий[-]"

startQuest8Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 7[-],[DECEA3]Квест[-] Выживание [FF6666]Глава 7[-]
startQuest8Offer,Quest,Quest Info,,"[FF6666]Chapter 7. Firearm power[-]\n\n«If you are interested in a powerful weapon, I have a task for you. Send to the coordinates and clear a large location. Just be careful, there may be a lot of zombies there. You can choose the one you like from the trader.» [DECEA3]- Wild[-]","[FF6666]Глава 7. Огнестрельная мощь[-]\n\n«Если тебя заинтересует мощное оружие, у меня есть для тебя задание. Отправляй по координатам и зачисти большую локацию. Только осторожно, там может быть много зомби. У торговца ты сможешь выбрать понравившийся экзепляр.» [DECEA3]- Дикий[-]"

startQuest9Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 8[-],[DECEA3]Квест[-] Выживание [FF6666]Глава 8[-]
startQuest9Offer,Quest,Quest Info,,"[FF6666]Chapter 8. Experimental samples[-]\n\n«If you are interested in experimental weapons, I have a task for you. Send to the coordinates and clear out an extreme location. Just be careful, there may be a lot of zombies there. You can choose the one you like from the trader.» [DECEA3]- Wild[-]","[FF6666]Глава 8. Экспериментальные образцы[-]\n\n«Если тебя заинтересует экспериментальное оружие, у меня есть для тебя задание. Отправляй по координатам и зачисти экстримальную локацию. Только осторожно, там может быть много зомби. У торговца ты сможешь выбрать понравившийся экзепляр.» [DECEA3]- Дикий[-]"


buffStartBleedingName,buffs,buff,,Bleeding wound,Кровоточащия рана 

bookStartSupplyCache,items,questItem,,[DECEA3]Quest[-] Supply cache,[DECEA3]Квест[-] Тайник с припасами
bookStartSupplyCacheDesc,items,questItem,,"Quest to find a supply cache from surviving settlers\n\n[DECEA3]Warning! This quest may be deadly. Prepare thoroughly before attempting it[-]","Задание на поиск тайника с припасами от выживших поселенцев\n\n[DECEA3]Внимание! Задание может быть смертельно опасным. Основательно подготовтесь прежде чем приступуть к нему[-]"

ObjectiveRadiates_key,Quest,Quest Info,,Radiated zombie,Радиоактивные зомби
ObjectiveElite_key,Quest,Quest Info,,Elite zombie,Элитные зомби
ObjectiveWolf_key,Quest,Quest Info,,Devourer,Пожиратель
ObjectiveBear_key,Quest,Quest Info,,Bear Daddy,Папа Медведь
ObjectiveVulture_key,Quest,Quest Info,,Gargul,Гаргул
ObjectiveBull_key,Quest,Quest Info,,Bull,Бугай
ObjectiveShocker_key,Quest,Quest Info,,Shocker,Шокер
ObjectiveVeteran_key,Quest,Quest Info,,Veteran,Ветеран

quest_radio,Quest,Quest Info,,Set up communication with the outside world,Настройте связь с внешним миром
quest_suprequest,Quest,Quest Info,,Get support resources,Получите ресурсы поддержки
quest_craftmod,Quest,Quest Info,,Create a modification,Создайте модификацию
quest_killradzombie,Quest,Quest Info,,Kill the infected zombies,Убейте зараженных зомби
quest_rareammo,Quest,Quest Info,,Get experimental ammo,Получите экспериментальные патроны
quest_zombie_minibosses,Quest,Quest Info,,Kill the minibosses,Убейте минибоссов
quest_RadResist,Quest,Quest Info,,Protect yourself from radiation,Защитите себя от радиации
quest_zombie_bosses,Quest,Quest Info,,Kill Bosses,Убейте боссов
quest_wasteland,Quest,Quest Info,,Continue exploring the wasteland,Продолжайте исследовать пустошь


quest_StartSupplyCache_statement,Quest,Quest Info,,Find a supply cache,Найдите тайник с припасами
quest_StartSupplyCache_subtitle,Quest,Quest Info,,Find a supply cache,Найдите тайник с припасами
quest_StartSupplyCache_response,Quest,Quest Info,,Find a supply cache([DECEA3]{poi.distance} {poi.direction}[-]),Найдите тайник с припасами ([DECEA3]{poi.distance} {poi.direction}[-])

StartSupplyCacheName,Quest,Quest Info,,[DECEA3]Quest[-] Supply cache,[DECEA3]Квест[-] Тайник с припасами
StartSupplyCacheOffer,Quest,Quest Info,,"By the way, while you were gone I remembered something...\nRecently, one of our scouts went to check a supply cache nearby and never came back. They say there was an infected beast running around nearby, or a dog, or a wolf, who knows. But we didn't check ourselves, as you can see there weren't many people anyway. In any case, if you're going that way, check it out, you might need the supplies yourself, but we don't need these creatures so close.\nBut I'll tell you right away that it's better to stock up on weapons and stakes - the more the better! These creatures have either eaten or maimed a lot of good guys. But the risk is worth it.\n\n[DECEA3]Attention, a difficult task for the initial stage of the game. Be careful![-]","Да кстати, пока тебя не было я тут вот что вспомнил...\nНедавно, один из наших разведчиков пошел проверять тайник с припасами неподалеку и не вернулся. Поговаривают рядом бегал зараженный зверь, или собака, или волк черт его разберешь. Но сами мы проверять не стали, народу как видишь и так мало. В любом случае если собираешься в ту сторону проверь, тебе припасы самому могут пригодиться, а нам эти твари так близко ни к чему.\nТолько сразу говорю лучше запастись оружием и кольями -  чем больше тем лучше! Эти твари и так не мало хороших ребят либо сожрали, либо покалечили. Но риск стоит того.\n\n[DECEA3]Внимание сложное задание для начального этапа игры. Будьте осторожны![-]"

bookRareSamples1,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 1[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 1[-]
bookRareSamples1Desc,items,Request,,"Starts [FFB800]Chapter 1[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 1[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples2,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 2[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 2[-]
bookRareSamples2Desc,items,Request,,"Starts [FFB800]Chapter 2[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 2[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples3,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 3[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 3[-]
bookRareSamples3Desc,items,Request,,"Starts [FFB800]Chapter 3[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 3[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples4,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 4[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 4[-]
bookRareSamples4Desc,items,Request,,"Starts [FFB800]Chapter 4[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 4[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples5,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 5[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 5[-]
bookRareSamples5Desc,items,Request,,"Starts [FFB800]Chapter 5[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 5[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples6,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 6[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 6[-]
bookRareSamples6Desc,items,Request,,"Starts [FFB800]Chapter 6[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 6[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples7,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 7[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 7[-]
bookRareSamples7Desc,items,Request,,"Starts [FFB800]Chapter 7[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 7[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples8,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 8[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 8[-]
bookRareSamples8Desc,items,Request,,"Starts [FFB800]Chapter 8[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 8[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples9,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 9[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 9[-]
bookRareSamples9Desc,items,Request,,"Starts [FFB800]Chapter 9[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 9[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"
bookRareSamples10,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 10[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 10[-]
bookRareSamples10Desc,items,Request,,"Starts [FFB800]Chapter 10[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает [FFB800]Главу 10[-] задания [FFB800]Редкие образцы[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"


RareSamples1Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 1[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 1[-]
RareSamples1Offer,Quest,Quest Info,,"[FFB800]Chapter 1. Communication with the Outside World[-]\n\n«Greetings, survivor. The settlers reported that you somehow managed to survive. That's great, extra hands wouldn't hurt, and even more so, extra heads. For now, settle in here and try to survive. Once you figure out what's what, it would be nice to establish communication.\nI don't like playing with a broken phone, and it's much easier to communicate with a smart stalker directly. In general, figure out how to create a radio station and install it. When everything is ready, you can find out my frequency from any merchant. Contact me and I'll tell you how we can help each other.\nAnd yes... nice to meet you» [DECEA3]- Adel[-]","[FFB800]Глава 1. Связь с внешним миром[-]\n\n«Приветствую тебя выживший. Поселенцы сообщили что тебе каким то образом удалось выжить. Это отлично, лишние руки нам не помешают, а головы тем более. Ты пока устройся здесь и постарайся выжить. Когда разберешься что здесь к чему, было бы неплохо наладить связь.\nНе люблю играть в сломанный телефон, да и общаться с толковым сталкером напрямую куда проще. В общем разберись как создать радиостанцию и установи ее. Когда все будет готово, мою частоту ты можешь узнать у любого торговца. Свяжись со мной и я расскажу как мы можем друг другу помочь.\nИ да… рада знакомству» [DECEA3]- Адель[-]"
RareSamples1Desc,Quest,Quest Info,,"[FFB800]Chapter 1. Communication with the Outside World[-]\n\n«Greetings, survivor. The settlers reported that you somehow managed to survive. That's great, extra hands wouldn't hurt, and even more so, extra heads. For now, settle in here and try to survive. Once you figure out what's what, it would be nice to establish communication.\nI don't like playing with a broken phone, and it's much easier to communicate with a smart stalker directly. In general, figure out how to create a radio station and install it. When everything is ready, you can find out my frequency from any merchant. Contact me and I'll tell you how we can help each other.\nAnd yes... nice to meet you» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 1. Связь с внешним миром[-]\n\n«Приветствую тебя выживший. Поселенцы сообщили что тебе каким то образом удалось выжить. Это отлично, лишние руки нам не помешают, а головы тем более. Ты пока устройся здесь и постарайся выжить. Когда разберешься что здесь к чему, было бы неплохо наладить связь.\nНе люблю играть в сломанный телефон, да и общаться с толковым сталкером напрямую куда проще. В общем разберись как создать радиостанцию и установи ее. Когда все будет готово, мою частоту ты можешь узнать у любого торговца. Свяжись со мной и я расскажу как мы можем друг другу помочь.\nИ да… рада знакомству» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples2Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 2[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 2[-]
RareSamples2Offer,Quest,Quest Info,,"[FFB800]Chapter 2. Communication with the Outside World[-]\n\n«I'm glad you've managed to get used to it and not 'lose' your head, not everyone can do that. We'll organize support for those who still remain in the Quarantine Zone. Not as often as we'd like, but still. If you help us, we'll help you. Collect 10 boxes of resources to support other settlements, and we'll send you valuable alloys. I'm sure you won't be able to create such materials on your own. But they may be useful to you for upgrades or creating something worthwhile.\nWhen you're ready, send support to the small case of experimental alloys in the radio station.» [DECEA3]- Adel[-]","[FFB800]Глава 2. Связь с внешним миром[-]\n\n«Рада что ты сумел освоиться и не 'потерять' голову, далеко не всем это под силу. Мы организуем поддержку тех, кто все еще остается в Зоне карантина. Не так часто как хотелось бы, но все же. Если ты поможешь нам - мы поможет тебе. Собери 10 ящиков с ресурсами для поддержки других поселений, и мы отправим тебе ценные сплавы. Уверена ты не сможешь создать такие материалы самостоятельно. Но они могут тебе пригодиться для улучшений или создания чего нибудь стоящего.\nКогда будешь готов отправь поддержки на малый кейс экспериментальных сплавов в радиостанции.» [DECEA3]- Адель[-]"
RareSamples2Desc,Quest,Quest Info,,"[FFB800]Chapter 2. Communication with the Outside World[-]\n\n«I'm glad you've managed to get used to it and not 'lose' your head, not everyone can do that. We'll organize support for those who still remain in the Quarantine Zone. Not as often as we'd like, but still. If you help us, we'll help you. Collect 10 boxes of resources to support other settlements, and we'll send you valuable alloys. I'm sure you won't be able to create such materials on your own. But they may be useful to you for upgrades or creating something worthwhile.\nWhen you're ready, send support to the small case of experimental alloys in the radio station.» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 2. Связь с внешним миром[-]\n\n«Рада что ты сумел освоиться и не 'потерять' голову, далеко не всем это под силу. Мы организуем поддержку тех, кто все еще остается в Зоне карантина. Не так часто как хотелось бы, но все же. Если ты поможешь нам - мы поможет тебе. Собери 10 ящиков с ресурсами для поддержки других поселений, и мы отправим тебе ценные сплавы. Уверена ты не сможешь создать такие материалы самостоятельно. Но они могут тебе пригодиться для улучшений или создания чего нибудь стоящего.\nКогда будешь готов отправь поддержки на малый кейс экспериментальных сплавов в радиостанции.» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples3Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 3[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 3[-]
